payment_installments,payment_sequential,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_type,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
1.0,1.0,1ea8fa159bf5ec460bf24d669396a421,74faf188f41edcb655352b171ee6daf8,delivered,2018-06-11 23:31:59,2018-06-11 23:58:34,2018-06-13 18:59:00,2018-06-14 15:03:39,2018-06-20,1.0,b2a11c072dedfc137aa2393bb4a2c8ea,6edacfd9f9074789dad6d62ba7950b9c,2018-06-13 23:58:34,44.9,9.06,credit_card,53.96,70f6ae8e604989287766dac895c7469a,5.0,,,2018-06-15 00:00:00,2018-06-19 21:05:52
3.0,1.0,a93bb13e55f292aa026428dd42bd1565,c300b72ded887db4868c8df1a1923ffe,delivered,2017-02-07 13:37:43,2017-02-07 13:50:14,2017-02-17 07:12:02,2017-02-23 15:39:19,2017-03-21,1.0,9a78fb9862b10749a117f7fc3c31f051,a7f13822ceb966b076af67121f87b063,2017-02-14 13:37:43,149.96,34.42,credit_card,184.38,aba18ab8e4b14661a07ea086a59d2457,3.0,,,2017-02-24 00:00:00,2017-02-25 03:22:55
6.0,1.0,fef9630717f341d93127dbf1d27650c9,f3ae118e5eb686a675b68f49b722cc79,delivered,2017-08-24 13:16:44,2017-08-24 13:25:21,2017-08-25 15:37:33,2017-08-28 20:49:07,2017-09-06,1.0,03d4233b9e3382adaed9e5c58626f1dc,1da3aeb70d7989d1e6d9b0e887f97c23,2017-08-30 13:25:21,17.99,7.78,credit_card,67.31,4686541f110170004368e697f14b0fab,4.0,,,2017-08-29 00:00:00,2017-09-01 10:11:29
1.0,1.0,ffb2c3a5bb149a2f860e5d057096201f,de58a2005b3c3a659af894c10d046399,delivered,2018-05-03 20:12:46,2018-05-03 20:31:09,2018-05-07 14:21:00,2018-05-12 17:22:32,2018-05-21,3.0,683647534fe73616ae97d91a6ef253f4,49383af7ab774e4e8f3000f49c83dc4b,2018-05-10 20:30:46,55.0,22.97,credit_card,311.88,4d8ee47297fa4bf785e77667ddf07dcc,5.0,,,2018-05-13 00:00:00,2018-05-15 22:48:49
10.0,1.0,65cc3a9e78ce5bdfab69c2b1f98ab7aa,e1275b4bca1321a1d6fe6a7ca7d7f444,delivered,2017-06-05 13:09:46,2017-06-05 13:22:19,2017-06-08 16:36:35,2017-06-19 19:46:53,2017-07-04,1.0,ee6e15447094b902e95fa175c5695cee,7b1222c3624aa89b9558b50a2594188c,2017-06-15 13:22:19,199.99,16.15,credit_card,216.14,e9c751f762f544dcead433e0abacc92e,5.0,,,2017-06-21 00:00:00,2017-06-23 14:22:14
1.0,1.0,7bf010be3a0b710cdefe0091b13ddc6f,b8b6fb1459833a7facf8556729f93edb,delivered,2018-07-18 13:36:01,2018-07-18 13:50:17,2018-07-19 15:10:00,2018-07-20 18:48:31,2018-07-26,1.0,82c51c3938503a4ddc096fbed86428d6,cfe94489ddd337d1e29e12f2a7205d10,2018-07-20 13:50:17,99.0,8.85,credit_card,107.85,623a06b7d2cf8d26659ff84fcf168f3f,5.0,recomendado,Pode comprar que veio td certinho,2018-07-21 00:00:00,2018-07-24 12:40:22
1.0,1.0,a4da095fd83534c9f86f28e6f7eea0e5,3e277dd291df189c1328735fa3137686,delivered,2018-03-27 13:55:54,2018-03-27 14:07:50,2018-03-28 21:36:51,2018-03-29 22:37:41,2018-04-09,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-04-02 14:07:50,69.9,12.43,credit_card,164.66,45706818ee5f862d2312b43ee12d2d98,4.0,,,2018-03-30 00:00:00,2018-03-31 11:20:15
4.0,1.0,6e717532e0002abd1bdb69428673bbce,8171ac734467c1cd84d15c6ede5ee70c,delivered,2017-10-24 09:53:54,2017-10-24 10:07:13,2017-10-26 21:09:58,2017-11-27 19:13:13,2017-11-28,1.0,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-10-30 10:07:13,59.9,28.82,credit_card,88.72,fdf7024613bcdf1c6cd3bc2751418676,5.0,,,2017-11-28 00:00:00,2017-11-28 21:49:06
5.0,1.0,8ac5b235603eee2e21e36261b2df536c,2ea5983ec2edde5dcba726ea64e9fadb,delivered,2017-11-27 11:26:14,2017-11-27 11:35:41,2017-11-30 16:41:39,2017-12-05 21:32:09,2017-12-20,4.0,5aad359a63cbb4fc35ead44346a3eeb4,d20b021d3efdf267a402c402a48ea64b,2017-12-01 11:35:41,10.99,8.79,credit_card,82.55,a1854c7cf1b5f035ee93a0dae675d755,2.0,,,2017-12-06 00:00:00,2017-12-11 11:46:57
1.0,2.0,8ac5b235603eee2e21e36261b2df536c,2ea5983ec2edde5dcba726ea64e9fadb,delivered,2017-11-27 11:26:14,2017-11-27 11:35:41,2017-11-30 16:41:39,2017-12-05 21:32:09,2017-12-20,4.0,5aad359a63cbb4fc35ead44346a3eeb4,d20b021d3efdf267a402c402a48ea64b,2017-12-01 11:35:41,10.99,8.79,voucher,34.11,a1854c7cf1b5f035ee93a0dae675d755,2.0,,,2017-12-06 00:00:00,2017-12-11 11:46:57
1.0,1.0,b278e32520c84b90579da72688800ff6,b540304457f0fbc4b43baf7e018f8e5e,delivered,2018-08-19 22:10:33,2018-08-21 04:10:37,2018-08-21 12:07:00,2018-08-29 01:13:43,2018-08-30,1.0,98a4301b1aacd45984603af55b7a1de4,1900267e848ceeba8fa32d80c1a5f5a8,2018-08-23 04:10:37,53.0,13.95,boleto,66.95,7add321dd10b9d2c36d8d4309c8603c5,5.0,,,2018-08-29 00:00:00,2018-08-29 21:20:16
10.0,1.0,d81f58104990dbe67a63f3001b38b218,7b2081c8a1726c88f22ee93b17d29156,delivered,2018-03-04 19:39:01,2018-03-04 19:50:28,2018-03-06 20:49:00,2018-03-19 23:52:18,2018-04-03,1.0,9da950e8c8c482441f1b93955b21c827,ceaec5548eefc6e23e6607c5435102e7,2018-03-15 19:50:28,215.0,23.38,credit_card,238.38,fe72cf72c27519f20e7a394a692f6cf4,4.0,,,2018-03-20 00:00:00,2018-03-23 10:29:38
1.0,2.0,e1010fc08b7bc6c1d8c94a956ead0140,97ed0aeab356413bf2d96d48e779b0d1,delivered,2017-11-29 13:36:01,2017-12-01 13:33:04,2017-12-04 20:52:56,2017-12-15 22:34:20,2017-12-27,1.0,300deb83a9598a4b832ee43a126c5839,ea8482cd71df3c1969d7b9473ff13abc,2017-12-07 13:31:34,24.99,14.1,voucher,12.01,2f46b5d20a2c070a5c750a76a1957f1b,5.0,,,2017-12-16 00:00:00,2017-12-18 13:42:39
1.0,1.0,ade0863d75391c3ca83985f0b3c681e9,7606a0ab620848954d04ab711d463100,delivered,2017-10-09 08:07:47,2017-10-10 03:27:10,2017-10-11 12:53:33,2017-10-19 19:18:47,2017-11-06,1.0,737d944446ee3b1e8c234bc57ecf7ca8,cca3071e3e9bb7d12640c9fbe2301306,2017-10-17 04:27:10,161.5,21.62,boleto,183.12,6efe4e4826ad5aefb85b60a3001be48d,3.0,,,2017-10-20 00:00:00,2017-10-23 04:58:18
8.0,1.0,d4af27263fce5b006a6818766ed90fc9,c5b4ff6e1567dfcf1c3b4a17d82e9f25,delivered,2018-04-02 13:13:36,2018-04-03 20:35:18,2018-04-04 17:58:38,2018-04-14 17:26:44,2018-04-20,1.0,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-09 20:35:18,149.9,21.97,credit_card,171.87,08408f6742aed81f7b637f2de991441b,5.0,,,2018-04-15 00:00:00,2018-04-16 19:20:55
1.0,1.0,8258256a5491a4e80cbc6e6d15362318,a6a7027e587c3971f7a7dafa9d91d505,delivered,2018-08-14 09:39:16,2018-08-14 09:50:19,2018-08-16 14:22:00,2018-08-23 00:03:19,2018-09-17,1.0,59f17be62604541797d4df87ae80cf73,4e922959ae960d389249c378d1c939f5,2018-08-20 09:50:19,107.0,39.02,credit_card,146.02,aa06519a57b802f420fd54410ad60613,1.0,Entrega Danificada,"Produto chegou danificado, com rachadura no corpo da fonte, entretanto funcional.
Mas o fato do produto chegar dessa forma, demonstra que o vendedor nao tomou os devidos cuidados no envio.",2018-08-24 00:00:00,2018-08-27 18:35:03
1.0,1.0,862492c97a277f223e8cb4d665d80c0a,3620f09ca2a6965b41b067de5a1d6ce3,delivered,2017-10-15 23:13:26,2017-10-17 03:46:09,2017-10-23 18:37:34,2017-10-27 20:30:00,2017-11-01,1.0,13befae9b3fb34c439cf4744fd18dfa7,d2374cbcbb3ca4ab1086534108cc3ab7,2017-10-23 03:46:09,18.9,11.85,boleto,30.75,0d0a5e9de08f12332d98443595099e58,5.0,,,2017-10-28 00:00:00,2017-11-06 20:20:07
2.0,1.0,da4653db2042d5314de6a1d9b398b8ea,6d6aa63412ccf15848169b197b9bf310,delivered,2017-05-18 18:59:03,2017-05-18 19:10:17,2017-05-22 18:26:43,2017-05-24 13:09:36,2017-05-31,1.0,50bec4f732b87a71331108e85464f5e0,ef506c96320abeedfb894c34db06f478,2017-05-24 19:10:17,39.99,7.78,credit_card,47.77,3944a1c1a25fd161734a2bc7513900a8,3.0,,A película para o celular não veio como eu queria. ,2017-05-25 00:00:00,2017-05-28 15:28:47
1.0,1.0,3c53e9578b571a4df6397b338ae76ae2,e326c9d1b7d81a887e93483918119f9d,delivered,2018-06-06 12:17:06,2018-06-06 19:54:41,2018-06-08 14:36:00,2018-06-12 22:48:50,2018-07-03,1.0,3308e7337d30a51ac18fa4e9e72b310c,ea8482cd71df3c1969d7b9473ff13abc,2018-06-14 19:54:41,27.99,7.39,boleto,35.38,13eda94b72e87586536c6b72259244be,5.0,,,2018-06-13 00:00:00,2018-06-14 03:05:57
8.0,1.0,ab386ef8f4f634743e03a8763d3c6510,2f21cac8175499e03535d86f71a81697,delivered,2018-06-18 15:08:16,2018-06-18 15:39:09,2018-06-19 07:59:00,2018-06-28 20:38:24,2018-07-12,1.0,931c60354b3929e5d44693757b11b5c0,6e386f64c84e482f0b9abf960797ee1b,2018-06-20 15:31:09,267.0,16.97,credit_card,283.97,7ea1ad93b7d43071b15d38c01b03f9db,5.0,,,2018-06-29 00:00:00,2018-07-03 01:15:07
1.0,1.0,1b8cfe91cd0a25a8db0841e48cc76029,f6c6f587eb8cc972d92c7efa7de1a208,delivered,2018-01-31 08:30:46,2018-01-31 13:54:10,2018-02-01 19:38:59,2018-02-02 20:46:19,2018-02-16,1.0,b3e40ff639c185b9d726b4b19c17e6cd,7a67c85e85bb2ce8582c35f2203ad736,2018-02-06 13:31:39,229.99,14.16,credit_card,244.15,2abeb35d4f50c0914ad6b301cba5430a,5.0,,,2018-02-03 00:00:00,2018-02-08 12:18:23
1.0,1.0,2b7c0e3fb7de6dc7f388783e33800777,8106b3528fbf066b77aaed82346c0d32,delivered,2017-05-30 19:25:56,2017-05-30 19:50:07,2017-05-31 13:35:21,2017-06-12 14:59:45,2017-06-30,1.0,24cdea192c5e345910d4fda8580576bd,2b3e4a2a3ea8e01938cabda2a3e5cc79,2017-06-05 19:50:07,145.99,21.82,credit_card,167.81,6ceea911ac3955c7bc04daed3abd7683,5.0,,,2017-06-13 00:00:00,2017-06-17 04:05:42
1.0,1.0,5f2905e9dc8966ce170d8d5f31ba67c6,11f1b2f86c6a83e7fc3ffb49465f5d25,delivered,2018-03-12 16:38:27,2018-03-12 16:50:41,2018-03-13 19:47:58,2018-03-16 13:34:35,2018-04-06,1.0,ffd4bf4306745865e5692f69bd237893,d98eec89afa3380e14463da2aabaea72,2018-03-16 16:50:41,29.99,18.23,credit_card,48.22,ef01452c7ee92696c7cb9ccb784767cd,4.0,,,2018-03-17 00:00:00,2018-03-19 19:03:09
2.0,1.0,238bcd7a2027e5f32fd185c264d73786,9654fe2d235aff025a7125323b3658dd,delivered,2017-03-21 20:38:03,2017-03-21 20:38:03,2017-03-22 15:06:35,2017-03-29 10:47:53,2017-04-25,1.0,26eed370f5b5e551ed3a9854d522a65d,272f092de69afedd4d2969440b37f18f,2017-03-27 20:38:03,69.9,14.66,credit_card,84.56,a1a986f9c1a0b84f647035da79401625,5.0,,,2017-03-30 00:00:00,2017-03-31 14:08:10
1.0,1.0,457714bcb907cac0b11252276a09f406,c9408afee56e7572a6cb85c5f88e499a,delivered,2017-09-05 21:23:32,2017-09-06 14:55:24,2017-09-08 20:29:49,2017-09-21 17:33:59,2017-10-04,1.0,418d8bb517562fb8e8a2f1c5de0afa70,9646c3513289980f17226a2fc4720dbd,2017-09-13 14:55:24,19.9,16.11,debit_card,36.01,7419ae2974af3c7ed9dafd7f48d8eba1,5.0,,"vou continuar comprando com
certeza muito gato",2017-09-22 00:00:00,2017-09-24 00:13:30
3.0,1.0,a152e104a4305cc7b35c02b235c6887d,8438e51fb0fc6662604d32eeccef52c5,delivered,2017-08-24 16:29:10,2017-08-24 16:44:31,2017-08-29 10:52:06,2017-09-13 18:10:02,2017-09-22,1.0,4b654148e98cf7413afd4b26ab643233,dc4a0fc896dc34b0d5bfec8438291c80,2017-09-01 16:44:31,59.9,15.17,credit_card,75.07,4f09473f94bc204d2a199aeb99de7047,4.0,,,2017-09-14 00:00:00,2017-09-19 12:01:49
1.0,1.0,b563e4c9abf7b930b4bad28a98c22670,3db7d750dec6af04aa58c535060dc154,delivered,2017-10-18 19:19:24,2017-10-18 19:35:34,2017-10-26 19:21:57,2017-11-07 11:37:42,2017-11-09,2.0,211293b50935ced8d4370f552c482d74,e9779976487b77c6d4ac45f75ec7afe9,2017-10-24 19:35:34,33.0,15.1,credit_card,96.2,06b68f8cf466620588f9c9cdfba773ac,4.0,,Quanto `à entrega do produto estou satisfeito. Estamos na expectativa pra ver se funciona conforme depoimentos. ,2017-11-08 00:00:00,2017-11-08 17:34:35
1.0,1.0,5fd7343c3fa3940bd6fb6145c38382ff,5f79e3a70edb7b5c683654cb6285c88b,delivered,2017-02-28 11:11:32,2017-02-28 11:21:56,2017-03-01 15:51:24,2017-03-17 10:25:43,2017-03-21,1.0,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-03-07 11:21:56,89.9,11.24,credit_card,101.14,ade83f17f64b3e4bddd57be90342c165,5.0,,,2017-03-18 00:00:00,2017-03-20 18:33:24
4.0,1.0,353452698ed9b7e594c057af6d63c95f,ac754190c3f23c6d841cf343b56d8e71,delivered,2017-07-14 18:29:40,2017-07-14 18:43:51,2017-07-21 21:43:39,2017-07-31 19:27:48,2017-08-07,1.0,fe6f03cedd96bcbc5c8726c5963fd35c,1900267e848ceeba8fa32d80c1a5f5a8,2017-07-20 18:43:51,54.99,19.2,credit_card,216.89,6257afefd3375b84250ac12e3d3009c7,1.0,,,2017-08-01 00:00:00,2017-08-02 00:31:48
2.0,1.0,a138c0644d38ab9a92ab77dfdd294584,76b2a09f520e22fb95a73f4baa4cfe50,delivered,2018-07-04 12:47:34,2018-07-05 16:27:10,2018-07-05 14:43:00,2018-07-06 16:24:42,2018-07-17,1.0,ec743e758e4f6c47b4b9e73ddd129e86,960945e1a9535cbc0cd6ddd35fbe7ae8,2018-07-06 13:30:52,153.9,9.83,credit_card,163.73,d95ee306c8248327fb8a2acd36ffc8d4,5.0,,,2018-07-07 00:00:00,2018-07-08 00:34:11
1.0,1.0,42d79478d8d834670fe17dfe07f5b581,7f67b155a0f106bbc33e66c52f71db79,delivered,2018-06-28 11:19:40,2018-06-28 11:35:13,2018-06-29 12:09:00,2018-07-09 18:34:50,2018-07-30,1.0,36f60d45225e60c7da4558b070ce4b60,f457c46070d02cadd8a68551231220dd,2018-07-03 11:31:49,89.9,22.56,credit_card,112.46,8852f22ef5ef657ca61c032f0d177a78,4.0,Recomendo.,Produto entregue antes do prezo dado e em perfeitas condições de embalagem.,2018-07-10 00:00:00,2018-07-14 13:20:07
1.0,1.0,16d3fb690fdff184f6741b04dbbd0741,812cb8713f8e4fb2e07a9b5e61d86add,delivered,2017-11-03 12:41:15,2017-11-04 12:46:02,2017-11-07 17:13:37,2017-11-20 21:02:32,2017-11-29,1.0,0540951fb114c6a30e6a43562983ce9f,b76dba6c951ab00dc4edf0a1aa88037e,2017-11-09 12:46:02,16.97,15.1,voucher,32.07,4011df04f1c5c982fd96e674f0abc01f,5.0,,"No começo tive um probleminha na hora de finalizar a compra,mais foram muito atenciosos em me ajudar!!!super recomendado compra nas lojas lannister 😃👏👏",2017-11-21 00:00:00,2017-11-21 23:31:17
1.0,1.0,dd9943ad7ea7581875ddc0f452c13545,7bdbc8d4be2b08e6aa4cea6662c4a3a4,delivered,2017-03-19 08:28:10,2017-03-19 08:28:10,2017-03-21 09:52:22,2017-03-27 15:24:49,2017-04-10,1.0,edf219cab1d0e435e3e499287dca9a03,c8660dcf9ba70575f45d80fe28c27713,2017-03-23 08:28:10,45.0,14.11,credit_card,59.11,cd79e6d2f8db993e1697cb8f0b619d89,4.0,,?,2017-03-28 00:00:00,2017-03-29 09:06:29
1.0,1.0,3b8571d1b976c25db4b555a5f04b1968,9c85b029b22c928f95accc8c6d8b5343,delivered,2018-08-10 21:38:38,2018-08-10 21:50:20,2018-08-13 14:00:00,2018-08-20 14:46:28,2018-08-27,1.0,3f4269f81421aadbfc643a23d5dbf3ff,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-08-13 21:50:20,19.55,18.24,credit_card,37.79,dc7a8bd1a1c514f846f731aaba895f82,1.0,,,2018-08-21 00:00:00,2018-08-21 18:35:43
6.0,1.0,c7f9c9ed8383be0c7514a7672ffdfdbe,9fe71cf3d38ed8a2df5d20cef8dccd9e,delivered,2018-08-16 15:54:42,2018-08-16 16:10:25,2018-08-17 13:10:00,2018-08-23 22:18:22,2018-08-31,1.0,1e2841e311d4b0bb5cd837dca5ada1c7,4c4d546adf3c3868fe19c9ec6e9ffda9,2018-08-22 16:10:25,49.9,18.45,credit_card,68.35,7b98de6a08680c910ba1d9ea87199cdd,5.0,Ótimo,o casaquinho é ótimo muito lindo! Pena que ficou pequeno mas já pedi para trocar por um maior,2018-08-24 00:00:00,2018-08-25 17:18:22
3.0,1.0,0964250cecc3ab90b45138c9cbbf7b91,87cc319565647dae82dbfa9e8261f95e,delivered,2018-05-11 23:29:15,2018-05-11 23:51:05,2018-05-15 12:17:00,2018-05-24 23:21:42,2018-05-25,1.0,a0b7b660f3ff79836867de402e158770,4978a02ea9c8be7a9b5480680f40334e,2018-05-14 23:51:05,119.99,14.93,credit_card,134.92,8f63aa70931486e882265d8ed3d0d59d,2.0,2,"Produto chegou errado, preciso que resolva com urgência",2018-05-25 00:00:00,2018-05-26 02:48:30
1.0,1.0,266431d2079465fd7c936bc6f9578d45,4d72fc220b552064edf66ae2e77443df,delivered,2017-04-25 18:03:03,2017-04-25 18:15:12,2017-04-26 10:14:04,2017-05-02 09:10:44,2017-05-12,1.0,fc4179aaee80873ac630e593d669256d,1da3aeb70d7989d1e6d9b0e887f97c23,2017-05-02 18:15:12,12.99,10.96,credit_card,47.9,bfaf3ec5bc1286c3d515f595e7abd69a,5.0,,,2017-05-03 00:00:00,2017-05-04 10:43:17
1.0,1.0,266431d2079465fd7c936bc6f9578d45,4d72fc220b552064edf66ae2e77443df,delivered,2017-04-25 18:03:03,2017-04-25 18:15:12,2017-04-26 10:14:04,2017-05-02 09:10:44,2017-05-12,2.0,fc4179aaee80873ac630e593d669256d,1da3aeb70d7989d1e6d9b0e887f97c23,2017-05-02 18:15:12,12.99,10.96,credit_card,47.9,bfaf3ec5bc1286c3d515f595e7abd69a,5.0,,,2017-05-03 00:00:00,2017-05-04 10:43:17
4.0,1.0,23936c5f77c03f7cbd20d185732c60d9,aebec5696d5f14f312676983f3965b20,delivered,2018-08-01 15:50:23,2018-08-01 16:04:12,2018-08-14 12:56:00,2018-08-21 18:55:36,2018-08-27,1.0,b0c8da302d49498d2ce6be8c631e4e20,88460e8ebdecbfecb5f9601833981930,2018-08-07 16:04:12,50.2,13.69,credit_card,63.89,f1cf82dee0e9c64252fa311b8c182317,5.0,,,2018-08-22 00:00:00,2018-08-24 16:22:43
4.0,1.0,d898dd2a514f62601dc99b7858023038,060feb3bc91804b596b106fa63834799,delivered,2017-10-25 12:58:48,2017-10-26 13:14:15,2017-10-27 22:15:00,2017-11-03 18:13:39,2017-11-16,1.0,b1acb7e8152c90c9619897753a75c973,cc419e0650a3c5ba77189a1882b7556a,2017-11-06 13:14:15,34.99,14.1,credit_card,49.09,a548e569a4be37a53c66b44b8e8c0f0a,5.0,,,2017-11-04 00:00:00,2017-11-04 14:59:46
1.0,1.0,c8ea8027c7ca4ff71aed28e256d49ecb,2c2f6dbfb1f1ca49d15ec9beb3de5107,delivered,2018-03-08 23:34:29,2018-03-09 01:20:30,2018-03-09 20:36:37,2018-03-11 19:02:57,2018-03-21,1.0,371fa349d92646bbeea5873df0bcdc5a,4830e40640734fc1c52cd21127c341d4,2018-03-16 00:31:01,39.0,8.88,credit_card,47.88,350c0cf3dc96d68ee577354431affd9b,4.0,,,2018-03-12 00:00:00,2018-03-13 23:19:40
1.0,1.0,55fa1be4d71a86a2d97e29c2b65af3e0,e2584410bf1f4150b5f2334c01bff6b8,delivered,2017-06-22 18:08:16,2017-06-22 18:15:19,2017-06-27 07:58:34,2017-07-05 15:45:59,2017-07-18,1.0,461f43be3bdf8844e65b62d9ac2c7a5a,4869f7a5dfa277a7dca6462dcf3b52b2,2017-06-30 18:15:19,157.99,15.86,credit_card,173.85,f2994e1da3e0402f1daa6ad79ee69f01,5.0,,produto conforme o esperado,2017-07-06 00:00:00,2017-07-07 03:06:15
1.0,1.0,80a18edfa1989bada0d72f3e0ff55aaa,65fc362d3d6288deed5b6284b492669d,delivered,2018-03-30 11:48:01,2018-03-30 12:30:15,2018-04-03 04:33:11,2018-04-09 14:27:42,2018-04-23,1.0,1a758361b1c10b3ffe3d3373332de319,8d956fec2e4337affcb520f56fd8cbfd,2018-04-05 12:30:15,46.99,18.23,credit_card,15.22,9931aa3eca4653d017c498df052ee448,5.0,,Custo beneficio muito bom recomendo.,2018-04-10 00:00:00,2018-04-12 21:32:32
9.0,1.0,77aa92a7fa7631318d976cdade65422d,f4ea832c987cada376a618b367bf4c54,delivered,2017-07-13 11:11:59,2017-07-13 11:25:14,2017-07-18 14:13:44,2017-07-21 13:35:39,2017-08-09,1.0,c2d28f0e9e7925b59ea575da70e8f884,76d5af76d0271110f9af36c92573f765,2017-07-19 11:25:14,32.49,15.1,credit_card,95.18,374ff0f46ff482b92a8794eda1c7c47f,1.0,,um dos produtos foi entregue em cor diferente do solicitado. O vendedor deveria informar ao cliente a troca antes de enviar o produto.,2017-07-22 00:00:00,2017-07-24 11:09:01
3.0,1.0,4c53b2ac030f08c0469e8de45af2e400,780b9df22e9f714b2231474a96e95730,delivered,2018-05-28 17:24:42,2018-05-28 17:55:41,2018-05-29 16:05:00,2018-06-04 21:15:30,2018-06-13,1.0,a514c9314e6d8af09721786a8ab34c7e,d197aa8fbc64087f61984deef05f6227,2018-06-01 17:55:41,29.6,7.87,credit_card,37.47,24dea03ecb820cbb0f0b37c7523f6257,5.0,,,2018-06-05 00:00:00,2018-06-06 11:41:10
3.0,1.0,a3a243e267c153d4acf4c49c2c6b68d6,0ee56fa64a206a89ed83c7fa61a81132,delivered,2017-12-28 15:58:06,2017-12-28 16:07:58,2018-01-02 21:09:55,2018-01-07 14:58:42,2018-01-24,1.0,45e67c8e544137e6c9dc0b1786f005c1,f262cbc1c910c83959f849465454ddd3,2018-01-04 16:07:58,25.49,14.1,credit_card,39.59,940ad9e16451d779b57b969a13b23de1,5.0,,,2018-01-08 00:00:00,2018-01-09 11:00:08
2.0,1.0,0c2cc9644e4c9bb77092c7971cc436bc,68fa28baf59e30e1b833f9a21c35ba14,delivered,2017-08-21 16:49:22,2017-08-21 17:06:03,2017-08-22 20:49:52,2017-09-05 16:26:10,2017-09-19,2.0,bd2208216bc0c202640ae18c57e0f483,68f86ba270525243e68ae74044f992b9,2017-08-25 17:06:03,69.0,15.24,credit_card,168.48,838df1ee16b54bda93983a488c82dea9,3.0,,"Quem embalou devia ter colocado o produto em pé e não deitado, pois o referido produto vazou da embalagem!",2017-09-06 00:00:00,2017-09-26 21:57:56
2.0,1.0,6f4eebb5dd7d532cd45474ce133dc60a,aaabb7e90313e89f16ee6e19b318629c,delivered,2017-03-31 15:41:59,2017-03-31 15:55:19,2017-04-04 13:04:34,2017-04-10 17:52:08,2017-04-25,1.0,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-04-06 15:55:19,69.9,31.23,credit_card,27.27,f3090e4b6562c5a315ff8c121a2947ee,5.0,,"ainda coloquei no lugar,porque é para minha futura casa, mas é muito bonita, só achei um pouco rasa, mas gostei muito, chegou super no prazo, como tudo do stark né!",2017-04-11 00:00:00,2017-04-13 15:47:55
1.0,2.0,2e9218017514abac32bb20f975e15ecd,2f21dceb683c02e437f9505d913fd615,delivered,2017-05-24 21:10:57,2017-05-24 21:25:08,2017-05-25 14:55:49,2017-05-30 08:19:41,2017-06-22,1.0,f7e0fa615b386bc9a8b9eb52bc1fff76,87142160b41353c4e5fca2360caf6f92,2017-05-30 21:25:08,89.9,17.91,voucher,100.0,d1a590d91828585edfcd079ab7c43c43,5.0,,"ENTREGA ANTES DO PRAZO, ORIGINAL E LACRADO",2017-05-31 00:00:00,2017-06-01 12:25:13
1.0,1.0,5b07dff7faf4d9f1e300b2fe45184140,aa09d8106d7682d459b666707f9b5fdb,delivered,2018-06-02 12:54:52,2018-06-02 13:10:12,2018-06-04 11:00:00,2018-06-05 16:42:08,2018-06-28,1.0,666b4be3c007e9e960642dd6e0d88b17,b76dba6c951ab00dc4edf0a1aa88037e,2018-06-11 13:10:12,18.9,7.39,credit_card,26.29,699b9be084b2b584ff201a248bd4be32,5.0,,,2018-06-06 00:00:00,2018-06-08 15:12:44
1.0,1.0,3076ea1c1a37131c434eb5105c60c55f,ee48e6fc86aee66dec7bbda8ae0fc3fc,delivered,2018-04-16 13:24:43,2018-04-16 14:33:04,2018-04-17 19:22:06,2018-04-23 18:34:27,2018-05-04,1.0,2a27bdf5d36c733df107a86e44370254,382229d1e840115ffe3dbf5ff460e417,2018-04-20 14:31:15,49.9,18.23,credit_card,68.13,c32ccdc94c26dff87b0cd2f128d4580a,5.0,,"Excelente atendimento, e foi muito pontual! ",2018-04-24 00:00:00,2018-04-24 23:15:11
1.0,1.0,4f4f01b70590d58246cdcf1c675738bb,e567eb5620cb3f0051634089f695a9ee,delivered,2018-04-19 11:25:07,2018-04-19 11:37:37,2018-04-25 14:15:00,2018-05-02 18:28:39,2018-05-10,1.0,35382d3a4938866b6dd534f2d6c18763,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,2018-04-25 11:37:37,99.8,18.58,credit_card,118.38,138ef00815d7567aee8752ee414a5642,5.0,,,2018-05-03 00:00:00,2018-05-04 05:09:25
1.0,1.0,6fd33c34a877e5a474ed190b5738ab58,c5f1264d679f4d082b3ba04aa3f3e8e1,delivered,2018-04-11 10:49:24,2018-04-11 11:10:52,2018-04-12 00:24:28,2018-06-21 13:04:11,2018-05-07,1.0,4f0abfbee7569e43b80f9aaa256a9bf8,c70c1b0d8ca86052f45a432a38b73958,2018-04-17 11:10:52,110.32,19.46,credit_card,129.78,a3cac259bfab9ba7668ae8fc36b79ff5,3.0,Ainda não recebi ,,2018-05-09 00:00:00,2018-05-10 14:31:02
